eventType,timestamp,orderId,orderLineNumber,customerId,loyaltyId,email,channel,productId,productName,productCategory,productBrand,quantity,unitPrice,lineTotal,currency,paymentMethod,salesAssociate,promoCode,purchasesValue,orderPriceTotal
commerce.purchases,2026-03-09T04:07:04.939Z,OFF-00800340,1,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,popup-monaco,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,2,42,84,USD,debit_card,SA-001,SAVE10,1,882
commerce.purchases,2026-03-09T04:07:04.939Z,OFF-00800340,2,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,popup-monaco,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,debit_card,SA-001,SAVE10,0,
commerce.purchases,2026-03-09T04:07:04.939Z,OFF-00800340,3,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,popup-monaco,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,debit_card,SA-001,SAVE10,0,
commerce.purchases,2026-03-11T10:20:34.202Z,OFF-00800341,1,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,store-mumbai,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,loyalty_points,SA-298,,1,2396
commerce.purchases,2026-03-11T10:20:34.202Z,OFF-00800341,2,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,store-mumbai,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,loyalty_points,SA-298,,0,
commerce.purchases,2026-03-11T10:20:34.202Z,OFF-00800341,3,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,store-mumbai,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,loyalty_points,SA-298,,0,
commerce.purchases,2026-05-13T12:29:02.327Z,OFF-00800342,1,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,store-london,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,credit_card,SA-298,,1,878.98
commerce.purchases,2026-05-13T12:29:02.327Z,OFF-00800342,2,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,store-london,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,credit_card,SA-298,,0,
commerce.purchases,2025-02-05T14:32:07.971Z,OFF-00800343,1,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,store-mumbai,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,1,289.99,289.99,USD,debit_card,SA-117,,1,1287.99
commerce.purchases,2025-02-05T14:32:07.971Z,OFF-00800343,2,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,store-mumbai,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,2,499,998,USD,debit_card,SA-117,,0,
commerce.purchases,2025-12-17T19:25:56.508Z,OFF-00800344,1,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,phone,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,2,4999,9998,USD,cash,SA-298,VIP25,1,12596
commerce.purchases,2025-12-17T19:25:56.508Z,OFF-00800344,2,CRM-00100058,LYL-00200058,rf1-w1-s65-gold-58-0feb4a@f1traffic.com,phone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,cash,SA-298,VIP25,0,
commerce.purchases,2025-09-15T13:14:12.133Z,OFF-00800345,1,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,phone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,loyalty_points,SA-001,,1,767.99
commerce.purchases,2025-09-15T13:14:12.133Z,OFF-00800345,2,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,phone,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,loyalty_points,SA-001,,0,
commerce.purchases,2026-02-24T09:53:17.057Z,OFF-00800346,1,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,phone,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,cash,online,,1,2117.96
commerce.purchases,2026-02-24T09:53:17.057Z,OFF-00800346,2,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,phone,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,cash,online,,0,
commerce.purchases,2026-02-24T09:53:17.057Z,OFF-00800346,3,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,phone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,2,499,998,USD,cash,online,,0,
commerce.purchases,2026-06-10T18:53:23.159Z,OFF-00800347,1,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,popup-monaco,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,cash,SA-117,,1,1548.99
commerce.purchases,2026-06-10T18:53:23.159Z,OFF-00800347,2,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,popup-monaco,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,cash,SA-117,,0,
commerce.purchases,2026-03-06T22:40:44.938Z,OFF-00800348,1,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,phone,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,1,289.99,289.99,USD,cash,SA-042,,1,289.99
commerce.purchases,2025-12-03T23:19:06.022Z,OFF-00800349,1,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,store-london,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,apple_pay,SA-042,,1,669.98
commerce.purchases,2025-12-03T23:19:06.022Z,OFF-00800349,2,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,store-london,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,apple_pay,SA-042,,0,
commerce.purchases,2025-07-11T10:31:12.246Z,OFF-00800350,1,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,store-milan,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,apple_pay,SA-203,,1,1299
commerce.purchases,2025-08-03T14:27:42.573Z,OFF-00800351,1,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,store-london,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,debit_card,SA-298,,1,1299
commerce.purchases,2026-03-24T12:32:43.080Z,OFF-00800352,1,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,phone,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,cash,SA-203,,1,378.99
commerce.purchases,2026-03-24T12:32:43.080Z,OFF-00800352,2,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,phone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,cash,SA-203,,0,
commerce.purchases,2026-01-13T02:20:16.253Z,OFF-00800353,1,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,store-london,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,debit_card,SA-117,RACE2024,1,3286
commerce.purchases,2026-01-13T02:20:16.253Z,OFF-00800353,2,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,store-london,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,debit_card,SA-117,RACE2024,0,
commerce.purchases,2026-01-13T02:20:16.253Z,OFF-00800353,3,CRM-00100059,LYL-00200059,rf1-w15-s54-vip-59-180e39@f1traffic.com,store-london,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,debit_card,SA-117,RACE2024,0,
commerce.purchases,2025-04-26T01:18:58.525Z,OFF-00800354,1,CRM-00100060,LYL-00200060,rf1-w8-s69-silver-60-eac0e4@f1traffic.com,store-newyork,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,apple_pay,SA-042,,1,1178.96
commerce.purchases,2025-04-26T01:18:58.525Z,OFF-00800354,2,CRM-00100060,LYL-00200060,rf1-w8-s69-silver-60-eac0e4@f1traffic.com,store-newyork,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,apple_pay,SA-042,,0,
commerce.purchases,2025-04-26T01:18:58.525Z,OFF-00800354,3,CRM-00100060,LYL-00200060,rf1-w8-s69-silver-60-eac0e4@f1traffic.com,store-newyork,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,apple_pay,SA-042,,0,
commerce.purchases,2025-03-31T18:33:01.337Z,OFF-00800355,1,CRM-00100060,LYL-00200060,rf1-w8-s69-silver-60-eac0e4@f1traffic.com,popup-silverstone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,loyalty_points,online,,1,668.99
commerce.purchases,2025-03-31T18:33:01.337Z,OFF-00800355,2,CRM-00100060,LYL-00200060,rf1-w8-s69-silver-60-eac0e4@f1traffic.com,popup-silverstone,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,loyalty_points,online,,0,
commerce.purchases,2026-05-03T02:48:53.403Z,OFF-00800356,1,CRM-00100060,LYL-00200060,rf1-w8-s69-silver-60-eac0e4@f1traffic.com,phone,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,2,899,1798,USD,apple_pay,SA-117,,1,1836
commerce.purchases,2026-05-03T02:48:53.403Z,OFF-00800356,2,CRM-00100060,LYL-00200060,rf1-w8-s69-silver-60-eac0e4@f1traffic.com,phone,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,apple_pay,SA-117,,0,
commerce.purchases,2025-05-02T08:32:26.808Z,OFF-00800357,1,CRM-00100060,LYL-00200060,rf1-w8-s69-silver-60-eac0e4@f1traffic.com,catalog,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,2,899,1798,USD,google_pay,N/A,,1,2407.97
commerce.purchases,2025-05-02T08:32:26.808Z,OFF-00800357,2,CRM-00100060,LYL-00200060,rf1-w8-s69-silver-60-eac0e4@f1traffic.com,catalog,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,google_pay,N/A,,0,
commerce.purchases,2025-05-02T08:32:26.808Z,OFF-00800357,3,CRM-00100060,LYL-00200060,rf1-w8-s69-silver-60-eac0e4@f1traffic.com,catalog,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,google_pay,N/A,,0,
commerce.purchases,2025-09-14T13:49:40.449Z,OFF-00800358,1,CRM-00100061,LYL-00200061,rf1-w6-s67-silver-61-c47d4b@f1traffic.com,store-milan,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,cash,SA-117,GOLD15,1,677.98
commerce.purchases,2025-09-14T13:49:40.449Z,OFF-00800358,2,CRM-00100061,LYL-00200061,rf1-w6-s67-silver-61-c47d4b@f1traffic.com,store-milan,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,2,39.99,79.98,USD,cash,SA-117,GOLD15,0,
commerce.purchases,2026-03-23T01:25:08.663Z,OFF-00800359,1,CRM-00100061,LYL-00200061,rf1-w6-s67-silver-61-c47d4b@f1traffic.com,popup-monaco,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,2,38,76,USD,credit_card,SA-203,SAVE10,1,345.99
commerce.purchases,2026-03-23T01:25:08.663Z,OFF-00800359,2,CRM-00100061,LYL-00200061,rf1-w6-s67-silver-61-c47d4b@f1traffic.com,popup-monaco,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,credit_card,SA-203,SAVE10,0,
commerce.purchases,2025-04-16T09:37:03.993Z,OFF-00800360,1,CRM-00100061,LYL-00200061,rf1-w6-s67-silver-61-c47d4b@f1traffic.com,popup-silverstone,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,cash,online,,1,217.99
commerce.purchases,2025-04-16T09:37:03.993Z,OFF-00800360,2,CRM-00100061,LYL-00200061,rf1-w6-s67-silver-61-c47d4b@f1traffic.com,popup-silverstone,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,cash,online,,0,
commerce.purchases,2025-12-17T22:50:39.435Z,OFF-00800361,1,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,phone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,apple_pay,SA-117,,1,1243
commerce.purchases,2025-12-17T22:50:39.435Z,OFF-00800361,2,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,phone,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,apple_pay,SA-117,,0,
commerce.purchases,2025-12-17T22:50:39.435Z,OFF-00800361,3,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,phone,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,apple_pay,SA-117,,0,
commerce.purchases,2025-01-03T16:36:05.917Z,OFF-00800362,1,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,catalog,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,credit_card,N/A,,1,458.98
commerce.purchases,2025-01-03T16:36:05.917Z,OFF-00800362,2,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,catalog,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,credit_card,N/A,,0,
commerce.purchases,2025-11-06T14:59:52.025Z,OFF-00800363,1,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,store-milan,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,google_pay,SA-042,,1,1299
commerce.purchases,2025-03-14T06:56:39.275Z,OFF-00800364,1,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,popup-monaco,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,credit_card,online,,1,975
commerce.purchases,2025-03-14T06:56:39.275Z,OFF-00800364,2,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,popup-monaco,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,2,38,76,USD,credit_card,online,,0,
commerce.purchases,2025-06-19T11:12:04.697Z,OFF-00800365,1,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,popup-silverstone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,2,499,998,USD,loyalty_points,N/A,,1,998
commerce.purchases,2026-06-03T10:30:00.667Z,OFF-00800366,1,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,popup-monaco,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,2,249.99,499.98,USD,google_pay,SA-298,GOLD15,1,589.98
commerce.purchases,2026-06-03T10:30:00.667Z,OFF-00800366,2,CRM-00100062,LYL-00200062,rf1-w3-s44-gold-62-8061b4@f1traffic.com,popup-monaco,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,google_pay,SA-298,GOLD15,0,
commerce.purchases,2025-06-30T22:19:50.055Z,OFF-00800367,1,CRM-00100063,LYL-00200063,rf1-w1-s62-gold-63-6d409d@f1traffic.com,store-mumbai,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,credit_card,SA-001,,1,79.99
commerce.purchases,2026-04-25T11:52:18.618Z,OFF-00800368,1,CRM-00100063,LYL-00200063,rf1-w1-s62-gold-63-6d409d@f1traffic.com,store-milan,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,2,4999,9998,USD,loyalty_points,online,,1,9998
commerce.purchases,2025-12-19T15:39:19.202Z,OFF-00800369,1,CRM-00100063,LYL-00200063,rf1-w1-s62-gold-63-6d409d@f1traffic.com,store-milan,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,credit_card,SA-001,,1,38
commerce.purchases,2025-03-30T03:45:14.914Z,OFF-00800370,1,CRM-00100063,LYL-00200063,rf1-w1-s62-gold-63-6d409d@f1traffic.com,store-london,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,credit_card,SA-117,,1,499.96
commerce.purchases,2025-03-30T03:45:14.914Z,OFF-00800370,2,CRM-00100063,LYL-00200063,rf1-w1-s62-gold-63-6d409d@f1traffic.com,store-london,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,credit_card,SA-117,,0,
commerce.purchases,2025-12-21T19:32:37.813Z,OFF-00800371,1,CRM-00100063,LYL-00200063,rf1-w1-s62-gold-63-6d409d@f1traffic.com,popup-silverstone,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,loyalty_points,SA-001,,1,1539
commerce.purchases,2025-12-21T19:32:37.813Z,OFF-00800371,2,CRM-00100063,LYL-00200063,rf1-w1-s62-gold-63-6d409d@f1traffic.com,popup-silverstone,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,loyalty_points,SA-001,,0,
commerce.purchases,2025-12-21T19:32:37.813Z,OFF-00800371,3,CRM-00100063,LYL-00200063,rf1-w1-s62-gold-63-6d409d@f1traffic.com,popup-silverstone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,loyalty_points,SA-001,,0,
commerce.purchases,2025-02-24T01:15:42.757Z,OFF-00800372,1,CRM-00100064,LYL-00200064,rf1-w2-s18-standard-64-c662a5@f1traffic.com,popup-monaco,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,debit_card,online,SUMMER20,1,429.98
commerce.purchases,2025-02-24T01:15:42.757Z,OFF-00800372,2,CRM-00100064,LYL-00200064,rf1-w2-s18-standard-64-c662a5@f1traffic.com,popup-monaco,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,debit_card,online,SUMMER20,0,
commerce.purchases,2026-05-28T07:04:55.308Z,OFF-00800373,1,CRM-00100064,LYL-00200064,rf1-w2-s18-standard-64-c662a5@f1traffic.com,store-milan,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,credit_card,SA-001,,1,3396
commerce.purchases,2026-05-28T07:04:55.308Z,OFF-00800373,2,CRM-00100064,LYL-00200064,rf1-w2-s18-standard-64-c662a5@f1traffic.com,store-milan,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,credit_card,SA-001,,0,
commerce.purchases,2026-05-28T07:04:55.308Z,OFF-00800373,3,CRM-00100064,LYL-00200064,rf1-w2-s18-standard-64-c662a5@f1traffic.com,store-milan,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,credit_card,SA-001,,0,
commerce.purchases,2026-01-14T20:48:07.813Z,OFF-00800374,1,CRM-00100064,LYL-00200064,rf1-w2-s18-standard-64-c662a5@f1traffic.com,popup-silverstone,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,google_pay,SA-001,GOLD15,1,919.96
commerce.purchases,2026-01-14T20:48:07.813Z,OFF-00800374,2,CRM-00100064,LYL-00200064,rf1-w2-s18-standard-64-c662a5@f1traffic.com,popup-silverstone,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,google_pay,SA-001,GOLD15,0,
commerce.purchases,2025-04-16T20:51:43.731Z,OFF-00800375,1,CRM-00100065,LYL-00200065,rf1-w13-s17-standard-65-2ce5e5@f1traffic.com,catalog,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,2,38,76,USD,credit_card,SA-042,RACE2024,1,674
commerce.purchases,2025-04-16T20:51:43.731Z,OFF-00800375,2,CRM-00100065,LYL-00200065,rf1-w13-s17-standard-65-2ce5e5@f1traffic.com,catalog,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,credit_card,SA-042,RACE2024,0,
commerce.purchases,2025-10-01T10:55:50.977Z,OFF-00800376,1,CRM-00100065,LYL-00200065,rf1-w13-s17-standard-65-2ce5e5@f1traffic.com,store-mumbai,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,cash,N/A,,1,1213.99
commerce.purchases,2025-10-01T10:55:50.977Z,OFF-00800376,2,CRM-00100065,LYL-00200065,rf1-w13-s17-standard-65-2ce5e5@f1traffic.com,store-mumbai,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,cash,N/A,,0,
commerce.purchases,2025-10-01T10:55:50.977Z,OFF-00800376,3,CRM-00100065,LYL-00200065,rf1-w13-s17-standard-65-2ce5e5@f1traffic.com,store-mumbai,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,cash,N/A,,0,
commerce.purchases,2025-07-30T10:11:19.288Z,OFF-00800377,1,CRM-00100065,LYL-00200065,rf1-w13-s17-standard-65-2ce5e5@f1traffic.com,phone,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,cash,SA-117,GOLD15,1,405.97
commerce.purchases,2025-07-30T10:11:19.288Z,OFF-00800377,2,CRM-00100065,LYL-00200065,rf1-w13-s17-standard-65-2ce5e5@f1traffic.com,phone,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,2,38,76,USD,cash,SA-117,GOLD15,0,
commerce.purchases,2025-07-30T10:11:19.288Z,OFF-00800377,3,CRM-00100065,LYL-00200065,rf1-w13-s17-standard-65-2ce5e5@f1traffic.com,phone,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,cash,SA-117,GOLD15,0,
commerce.purchases,2025-03-17T03:06:15.151Z,OFF-00800378,1,CRM-00100066,LYL-00200066,rf1-w7-s24-gold-66-a3f77d@f1traffic.com,phone,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,apple_pay,SA-042,,1,1658.98
commerce.purchases,2025-03-17T03:06:15.151Z,OFF-00800378,2,CRM-00100066,LYL-00200066,rf1-w7-s24-gold-66-a3f77d@f1traffic.com,phone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,apple_pay,SA-042,,0,
commerce.purchases,2025-01-29T13:33:54.530Z,OFF-00800379,1,CRM-00100066,LYL-00200066,rf1-w7-s24-gold-66-a3f77d@f1traffic.com,store-london,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,credit_card,SA-298,,1,655.98
commerce.purchases,2025-01-29T13:33:54.530Z,OFF-00800379,2,CRM-00100066,LYL-00200066,rf1-w7-s24-gold-66-a3f77d@f1traffic.com,store-london,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,2,38,76,USD,credit_card,SA-298,,0,
commerce.purchases,2026-03-24T11:48:06.888Z,OFF-00800380,1,CRM-00100066,LYL-00200066,rf1-w7-s24-gold-66-a3f77d@f1traffic.com,store-mumbai,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,2,899,1798,USD,credit_card,N/A,,1,3176.99
commerce.purchases,2026-03-24T11:48:06.888Z,OFF-00800380,2,CRM-00100066,LYL-00200066,rf1-w7-s24-gold-66-a3f77d@f1traffic.com,store-mumbai,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,credit_card,N/A,,0,
commerce.purchases,2026-03-24T11:48:06.888Z,OFF-00800380,3,CRM-00100066,LYL-00200066,rf1-w7-s24-gold-66-a3f77d@f1traffic.com,store-mumbai,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,credit_card,N/A,,0,
commerce.purchases,2025-06-05T09:54:20.968Z,OFF-00800381,1,CRM-00100066,LYL-00200066,rf1-w7-s24-gold-66-a3f77d@f1traffic.com,catalog,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,apple_pay,SA-042,SUMMER20,1,2757.98
commerce.purchases,2025-06-05T09:54:20.968Z,OFF-00800381,2,CRM-00100066,LYL-00200066,rf1-w7-s24-gold-66-a3f77d@f1traffic.com,catalog,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,apple_pay,SA-042,SUMMER20,0,
commerce.purchases,2025-10-02T00:33:34.363Z,OFF-00800382,1,CRM-00100067,LYL-00200067,rf1-w6-s48-silver-67-364c6b@f1traffic.com,popup-monaco,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,credit_card,SA-203,SUMMER20,1,517.96
commerce.purchases,2025-10-02T00:33:34.363Z,OFF-00800382,2,CRM-00100067,LYL-00200067,rf1-w6-s48-silver-67-364c6b@f1traffic.com,popup-monaco,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,2,159.99,319.98,USD,credit_card,SA-203,SUMMER20,0,
commerce.purchases,2025-10-02T00:33:34.363Z,OFF-00800382,3,CRM-00100067,LYL-00200067,rf1-w6-s48-silver-67-364c6b@f1traffic.com,popup-monaco,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,credit_card,SA-203,SUMMER20,0,
commerce.purchases,2025-08-16T23:40:44.403Z,OFF-00800383,1,CRM-00100067,LYL-00200067,rf1-w6-s48-silver-67-364c6b@f1traffic.com,store-london,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,cash,N/A,,1,1128.97
commerce.purchases,2025-08-16T23:40:44.403Z,OFF-00800383,2,CRM-00100067,LYL-00200067,rf1-w6-s48-silver-67-364c6b@f1traffic.com,store-london,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,cash,N/A,,0,
commerce.purchases,2025-08-16T23:40:44.403Z,OFF-00800383,3,CRM-00100067,LYL-00200067,rf1-w6-s48-silver-67-364c6b@f1traffic.com,store-london,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,cash,N/A,,0,
commerce.purchases,2026-03-29T06:11:44.769Z,OFF-00800384,1,CRM-00100067,LYL-00200067,rf1-w6-s48-silver-67-364c6b@f1traffic.com,store-newyork,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,1,39.99,39.99,USD,loyalty_points,SA-298,,1,84.99
commerce.purchases,2026-03-29T06:11:44.769Z,OFF-00800384,2,CRM-00100067,LYL-00200067,rf1-w6-s48-silver-67-364c6b@f1traffic.com,store-newyork,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,loyalty_points,SA-298,,0,
